timestamp,temperature,humidity
03:19:44:25,15.3,57.1
03:19:44:30,15.3,57.1
03:19:44:35,15.3,57.1
03:19:44:40,15.3,57.0
03:19:44:45,15.3,57.0
03:19:44:50,15.3,57.0
03:19:44:55,15.3,57.0
03:19:45:00,15.3,57.0
03:19:45:05,15.3,57.0
03:19:45:10,15.3,57.0
03:19:45:15,15.3,57.0
03:19:45:20,15.3,57.0
03:19:45:25,15.3,57.0
03:19:45:30,15.3,57.0
03:19:45:35,15.3,57.0
03:19:45:40,15.3,57.0
03:19:45:45,15.3,57.0
03:19:45:50,15.3,57.0
03:19:45:55,15.3,57.0
03:19:46:00,15.3,57.0
03:19:46:05,15.3,57.0
03:19:46:10,15.3,57.0
03:19:46:15,15.3,57.0
03:19:46:20,15.3,57.0
03:19:46:25,15.3,57.0
03:19:46:30,15.3,57.0
03:19:46:35,15.3,57.0
03:19:46:40,15.3,57.0
03:19:46:45,15.3,57.0
03:19:46:50,15.3,57.0
03:19:46:55,15.3,57.0
03:19:47:00,15.3,57.0
03:19:47:05,15.3,57.0
03:19:47:10,15.3,57.0
03:19:47:15,15.3,56.9
03:19:47:20,15.3,56.9
03:19:47:25,15.3,56.9
03:19:47:30,15.3,56.9
03:19:47:35,15.3,56.9
03:19:47:40,15.3,56.9
03:19:47:45,15.3,56.9
03:19:47:50,15.3,56.9
03:19:47:55,15.3,56.9
03:19:48:00,15.3,56.9
03:19:48:05,15.3,56.9
03:19:48:10,15.3,56.9
03:19:48:15,15.3,56.9
03:19:48:20,15.3,56.9
03:19:48:25,15.3,56.9
03:19:48:30,15.3,56.9
03:19:48:35,15.3,56.9
03:19:48:40,15.3,56.9
03:19:48:45,15.3,56.9
03:19:48:50,15.3,56.9
03:19:48:55,15.3,56.9
03:19:49:00,15.3,56.9
03:19:49:05,15.3,56.9
03:19:49:10,15.3,56.9
03:19:49:15,15.3,56.9
03:19:49:20,15.3,56.9
03:19:49:25,15.3,56.9
03:19:49:30,15.3,56.9
03:19:49:35,15.3,56.9
03:19:49:40,15.3,56.9
03:19:49:45,15.3,56.9
03:19:49:50,15.3,56.9
03:19:49:55,15.3,56.8
03:19:50:00,15.3,56.8
03:19:50:05,15.3,56.8
03:19:50:10,15.3,56.8
03:19:50:15,15.3,56.8
03:19:50:20,15.3,56.8
03:19:50:25,15.3,56.8
03:19:50:30,15.3,56.8
03:19:50:35,15.3,56.8
03:19:50:40,15.3,56.8
03:19:50:45,15.3,56.8
03:19:50:50,15.3,56.8
03:19:50:55,15.3,56.8
03:19:51:00,15.3,56.8
03:19:51:05,15.3,56.8
03:19:51:10,15.3,56.8
03:19:51:15,15.3,56.8
03:19:51:20,15.3,56.8
03:19:51:25,15.3,56.8
03:19:51:30,15.3,56.8
03:19:51:35,15.3,56.8
03:19:51:40,15.3,56.8
03:19:51:45,15.3,56.8
03:19:51:50,15.3,56.8
03:19:51:55,15.3,56.8
03:19:52:00,15.3,56.8
03:19:52:05,15.3,56.8
03:19:52:10,15.3,56.8
03:19:52:15,15.3,56.8
03:19:52:20,15.3,56.8
03:19:52:25,15.3,56.8
03:19:52:30,15.3,56.8
03:19:52:35,15.3,56.7
03:19:52:40,15.3,56.7
03:19:52:45,15.3,56.7
03:19:52:50,15.3,56.7
03:19:52:55,15.3,56.7
03:19:53:00,15.3,56.7
03:19:53:05,15.3,56.7
03:19:53:10,15.3,56.7
03:19:53:15,15.3,56.7
03:19:53:20,15.3,56.7
03:19:53:25,15.3,56.7
03:19:53:30,15.3,56.7
03:19:53:35,15.3,56.7
03:19:53:40,15.3,56.7
03:19:53:45,15.3,56.7
03:19:53:50,15.3,56.7
03:19:53:55,15.3,56.7
03:19:54:00,15.3,56.7
03:19:54:05,15.3,56.7
03:19:54:10,15.3,56.7
03:19:54:15,15.3,56.7
03:19:54:20,15.3,56.7
03:19:54:25,15.3,56.7
03:19:54:30,15.3,56.7
03:19:54:35,15.3,56.7
03:19:54:40,15.3,56.7
03:19:54:45,15.3,56.7
03:19:54:50,15.3,56.7
03:19:54:55,15.3,56.7
03:19:55:00,15.3,56.7
03:19:55:05,15.3,56.7
03:19:55:10,15.3,56.7
03:19:55:15,15.3,56.6
03:19:55:20,15.3,56.6
03:19:55:25,15.3,56.6
03:19:55:30,15.3,56.6
03:19:55:35,15.3,56.6
03:19:55:40,15.3,56.6
03:19:55:45,15.3,56.6
03:19:55:50,15.3,56.6
03:19:55:55,15.3,56.6
03:19:56:00,15.3,56.6
03:19:56:05,15.3,56.6
03:19:56:10,15.3,56.6
03:19:56:15,15.3,56.6
03:19:56:20,15.3,56.6
03:19:56:25,15.3,56.6
03:19:56:30,15.3,56.6
03:19:56:35,15.3,56.6
03:19:56:40,15.3,56.6
03:19:56:45,15.3,56.6
03:19:56:50,15.3,56.6
03:19:56:55,15.3,56.6
03:19:57:00,15.3,56.6
03:19:57:05,15.3,56.6
03:19:57:10,15.3,56.6
03:19:57:15,15.3,56.6
03:19:57:20,15.4,56.6
03:19:57:25,15.4,56.6
03:19:57:30,15.4,56.6
03:19:57:35,15.4,56.6
03:19:57:40,15.4,56.6
03:19:57:45,15.4,56.6
03:19:57:50,15.4,56.6
03:19:57:55,15.4,56.5
03:19:58:00,15.4,56.5
03:19:58:05,15.4,56.5
03:19:58:10,15.4,56.5
03:19:58:15,15.4,56.5
03:19:58:20,15.4,56.5
03:19:58:25,15.4,56.5
03:19:58:30,15.4,56.5
03:19:58:35,15.4,56.5
03:19:58:40,15.4,56.5
03:19:58:45,15.4,56.5
03:19:58:50,15.4,56.5
03:19:58:55,15.4,56.5
03:19:59:00,15.4,56.5
03:19:59:05,15.4,56.5
03:19:59:10,15.4,56.5
03:19:59:15,15.4,56.5
03:19:59:20,15.4,56.5
03:19:59:25,15.4,56.5
03:19:59:30,15.4,56.5
03:19:59:35,15.4,56.5
03:19:59:40,15.4,56.5
03:19:59:45,15.4,56.5
03:19:59:50,15.4,56.5
03:19:59:55,15.4,56.5
03:20:00:00,15.4,56.5
03:20:00:05,15.4,56.5
03:20:00:10,15.4,56.5
03:20:00:15,15.4,56.5
03:20:00:20,15.4,56.5
03:20:00:25,15.4,56.5
03:20:00:30,15.4,56.5
03:20:00:35,15.4,56.5
03:20:00:40,15.4,56.4
03:20:00:45,15.4,56.4
03:20:00:50,15.4,56.4
03:20:00:55,15.4,56.4
03:20:01:00,15.4,56.4
03:20:01:05,15.4,56.4
03:20:01:10,15.4,56.4
03:20:01:15,15.4,56.4
03:20:01:20,15.4,56.4
03:20:01:25,15.4,56.4
03:20:01:30,15.4,56.4
03:20:01:35,15.4,56.4
03:20:01:40,15.4,56.4
03:20:01:45,15.4,56.4
03:20:01:50,15.4,56.4
03:20:01:55,15.4,56.4
03:20:02:00,15.4,56.4
03:20:02:05,15.4,56.4
03:20:02:10,15.4,56.4
03:20:02:15,15.4,56.4
03:20:02:20,15.4,56.4
03:20:02:25,15.4,56.4
03:20:02:30,15.4,56.4
03:20:02:35,15.4,56.4
03:20:02:40,15.4,56.4
03:20:02:45,15.4,56.4
03:20:02:50,15.4,56.4
03:20:02:55,15.4,56.4
03:20:03:00,15.4,56.4
03:20:03:05,15.4,56.4
03:20:03:10,15.4,56.4
03:20:03:15,15.4,56.4
03:20:03:20,15.4,56.4
03:20:03:25,15.4,56.4
03:20:03:30,15.4,56.3
03:20:03:35,15.4,56.3
03:20:03:40,15.4,56.3
03:20:03:45,15.4,56.3
03:20:03:50,15.4,56.3
03:20:03:55,15.4,56.3
03:20:04:00,15.4,56.3
03:20:04:05,15.4,56.3
03:20:04:10,15.4,56.3
03:20:04:15,15.4,56.3
03:20:04:20,15.4,56.3
03:20:04:25,15.4,56.3
03:20:04:30,15.4,56.3
03:20:04:35,15.4,56.3
03:20:04:40,15.4,56.3
03:20:04:45,15.4,56.3
03:20:04:50,15.4,56.3
03:20:04:55,15.4,56.3
03:20:05:00,15.4,56.3
03:20:05:05,15.4,56.3
03:20:05:10,15.4,56.3
03:20:05:15,15.4,56.3
03:20:05:20,15.4,56.3
03:20:05:25,15.4,56.3
03:20:05:30,15.4,56.3
03:20:05:35,15.4,56.3
03:20:05:40,15.4,56.3
03:20:05:45,15.4,56.3
03:20:05:50,15.4,56.3
03:20:05:55,15.4,56.3
03:20:06:00,15.4,56.3
03:20:06:05,15.4,56.3
03:20:06:10,15.4,56.3
03:20:06:15,15.4,56.3
03:20:06:20,15.4,56.2
03:20:06:25,15.4,56.2
03:20:06:30,15.4,56.2
03:20:06:35,15.4,56.2
03:20:06:40,15.4,56.2
03:20:06:45,15.4,56.2
03:20:06:50,15.4,56.2
03:20:06:55,15.4,56.2
03:20:07:00,15.4,56.2
03:20:07:05,15.4,56.2
03:20:07:10,15.4,56.2
03:20:07:15,15.4,56.2
03:20:07:20,15.4,56.2
03:20:07:25,15.4,56.2
03:20:07:30,15.4,56.2
03:20:07:35,15.4,56.2
03:20:07:40,15.4,56.2
03:20:07:45,15.4,56.2
03:20:07:50,15.4,56.2
03:20:07:55,15.4,56.2
03:20:08:00,15.4,56.2
03:20:08:05,15.4,56.2
03:20:08:10,15.4,56.2
03:20:08:15,15.4,56.2
03:20:08:20,15.4,56.2
03:20:08:25,15.4,56.2
03:20:08:30,15.4,56.2
03:20:08:35,15.4,56.2
03:20:08:40,15.4,56.2
03:20:08:45,15.4,56.2
03:20:08:50,15.4,56.2
03:20:08:55,15.4,56.2
03:20:09:00,15.4,56.2
03:20:09:05,15.4,56.2
03:20:09:10,15.4,56.1
03:20:09:15,15.4,56.1
03:20:09:20,15.4,56.1
03:20:09:25,15.4,56.1
03:20:09:30,15.4,56.1
03:20:09:35,15.4,56.1
03:20:09:40,15.4,56.1
03:20:09:45,15.4,56.1
03:20:09:50,15.4,56.1
03:20:09:55,15.4,56.1
03:20:10:00,15.4,56.1
03:20:10:05,15.4,56.1
03:20:10:10,15.4,56.1
03:20:10:15,15.4,56.1
03:20:10:20,15.4,56.1
03:20:10:25,15.4,56.1
03:20:10:30,15.4,56.1
03:20:10:35,15.4,56.1
03:20:10:40,15.4,56.1
03:20:10:45,15.4,56.1
03:20:10:50,15.4,56.1
03:20:10:55,15.4,56.1
03:20:11:00,15.4,56.1
03:20:11:05,15.4,56.1
03:20:11:10,15.4,56.1
03:20:11:15,15.4,56.1
03:20:11:20,15.4,56.1
03:20:11:25,15.4,56.1
03:20:11:30,15.4,56.1
03:20:11:35,15.4,56.1
03:20:11:40,15.4,56.1
03:20:11:45,15.4,56.1
03:20:11:50,15.4,56.1
03:20:11:55,15.4,56.1
03:20:12:00,15.4,56.1
03:20:12:05,15.4,56.1
03:20:12:10,15.4,56.0
03:20:12:15,15.4,56.0
03:20:12:20,15.4,56.0
03:20:12:25,15.4,56.0
03:20:12:30,15.4,56.0
03:20:12:35,15.4,56.0
03:20:12:40,15.4,56.0
03:20:12:45,15.4,56.0
03:20:12:50,15.4,56.0
03:20:12:55,15.4,56.0
03:20:13:00,15.4,56.0
03:20:13:05,15.4,56.0
03:20:13:10,15.4,56.0
03:20:13:15,15.4,56.0
03:20:13:20,15.4,56.0
03:20:13:25,15.4,56.0
03:20:13:30,15.4,56.0
03:20:13:35,15.4,56.0
03:20:13:40,15.4,56.0
03:20:13:45,15.4,56.0
03:20:13:50,15.4,56.0
03:20:13:55,15.4,56.0
03:20:14:00,15.4,56.0
03:20:14:05,15.4,56.0
03:20:14:10,15.4,56.0
03:20:14:15,15.4,56.0
03:20:14:20,15.4,56.0
03:20:14:25,15.4,56.0
03:20:14:30,15.4,56.0
03:20:14:35,15.4,56.0
03:20:14:40,15.4,56.0
03:20:14:45,15.4,56.0
03:20:14:50,15.4,56.0
03:20:14:55,15.4,56.0
03:20:15:00,15.4,56.0
03:20:15:05,15.4,56.0
03:20:15:10,15.4,55.9
03:20:15:15,15.4,55.9
03:20:15:20,15.4,55.9
03:20:15:25,15.4,55.9
03:20:15:30,15.4,55.9
03:20:15:35,15.4,55.9
03:20:15:40,15.4,55.9
03:20:15:45,15.4,55.9
03:20:15:50,15.4,55.9
03:20:15:55,15.4,55.9
03:20:16:00,15.4,55.9
03:20:16:05,15.4,55.9
03:20:16:10,15.4,55.9
03:20:16:15,15.4,55.9
03:20:16:20,15.4,55.9
03:20:16:25,15.4,55.9
03:20:16:30,15.4,55.9
03:20:16:35,15.4,55.9
03:20:16:40,15.4,55.9
03:20:16:45,15.4,55.9
03:20:16:50,15.4,55.9
03:20:16:55,15.4,55.9
03:20:17:00,15.4,55.9
03:20:17:05,15.4,55.9
03:20:17:10,15.4,55.9
03:20:17:15,15.4,55.9
03:20:17:20,15.4,55.9
03:20:17:25,15.4,55.9
03:20:17:30,15.4,55.9
03:20:17:35,15.4,55.9
03:20:17:40,15.4,55.9
03:20:17:45,15.4,55.9
03:20:17:50,15.4,55.9
03:20:17:55,15.4,55.9
03:20:18:00,15.4,55.9
03:20:18:05,15.4,55.9
03:20:18:10,15.4,55.9
03:20:18:15,15.4,55.8
03:20:18:20,15.4,55.8
03:20:18:25,15.4,55.8
03:20:18:30,15.4,55.8
03:20:18:35,15.4,55.8
03:20:18:40,15.4,55.8
03:20:18:45,15.4,55.8
03:20:18:50,15.4,55.8
03:20:18:55,15.4,55.8
03:20:19:00,15.4,55.8
03:20:19:05,15.4,55.8
03:20:19:10,15.4,55.8
03:20:19:15,15.4,55.8
03:20:19:20,15.4,55.8
03:20:19:25,15.4,55.8
03:20:19:30,15.4,55.8
03:20:19:35,15.4,55.8
03:20:19:40,15.4,55.8
03:20:19:45,15.4,55.8
03:20:19:50,15.4,55.8
03:20:19:55,15.4,55.8
03:20:20:00,15.4,55.8
03:20:20:05,15.4,55.8
03:20:20:10,15.4,55.8
03:20:20:15,15.4,55.8
03:20:20:20,15.4,55.8
03:20:20:25,15.4,55.8
03:20:20:30,15.4,55.8
03:20:20:35,15.4,55.8
03:20:20:40,15.4,55.8
03:20:20:45,15.4,55.8
03:20:20:50,15.4,55.8
03:20:20:55,15.4,55.8
03:20:21:00,15.4,55.8
03:20:21:05,15.4,55.8
03:20:21:10,15.4,55.8
03:20:21:15,15.4,55.8
03:20:21:20,15.4,55.8
03:20:21:25,15.4,55.8
03:20:21:30,15.4,55.7
03:20:21:35,15.4,55.7
03:20:21:40,15.4,55.7
03:20:21:45,15.4,55.7
03:20:21:50,15.4,55.7
03:20:21:55,15.4,55.7
03:20:22:00,15.4,55.7
03:20:22:05,15.4,55.7
03:20:22:10,15.4,55.7
03:20:22:15,15.4,55.7
03:20:22:20,15.4,55.7
03:20:22:25,15.4,55.7
03:20:22:30,15.4,55.7
03:20:22:35,15.4,55.7
03:20:22:40,15.4,55.7
03:20:22:45,15.4,55.7
03:20:22:50,15.4,55.7
03:20:22:55,15.4,55.7
03:20:23:00,15.4,55.7
03:20:23:05,15.4,55.7
03:20:23:10,15.4,55.7
03:20:23:15,15.4,55.7
03:20:23:20,15.4,55.7
03:20:23:25,15.4,55.7
03:20:23:30,15.4,55.7
03:20:23:35,15.4,55.7
03:20:23:40,15.4,55.7
03:20:23:45,15.4,55.7
03:20:23:50,15.4,55.7
03:20:23:55,15.4,55.7
03:20:24:00,15.4,55.7
03:20:24:05,15.4,55.7
03:20:24:10,15.4,55.7
03:20:24:15,15.4,55.7
03:20:24:20,15.4,55.7
03:20:24:25,15.4,55.7
03:20:24:30,15.4,55.7
03:20:24:35,15.4,55.7
03:20:24:40,15.4,55.7
03:20:24:45,15.4,55.7
03:20:24:50,15.4,55.6
03:20:24:55,15.4,55.6
03:20:25:00,15.4,55.6
03:20:25:05,15.4,55.6
03:20:25:10,15.4,55.6
03:20:25:15,15.4,55.6
03:20:25:20,15.4,55.6
03:20:25:25,15.4,55.6
03:20:25:30,15.4,55.6
03:20:25:35,15.4,55.6
03:20:25:40,15.4,55.6
03:20:25:45,15.4,55.6
03:20:25:50,15.4,55.6
03:20:25:55,15.4,55.6
03:20:26:00,15.4,55.6
03:20:26:05,15.4,55.6
03:20:26:10,15.4,55.6
03:20:26:15,15.4,55.6
03:20:26:20,15.4,55.6
03:20:26:25,15.4,55.6
03:20:26:30,15.4,55.6
03:20:26:35,15.4,55.6
03:20:26:40,15.4,55.6
03:20:26:45,15.4,55.6
03:20:26:50,15.4,55.6
03:20:26:55,15.4,55.6
03:20:27:00,15.4,55.6
03:20:27:05,15.4,55.6
03:20:27:10,15.4,55.6
03:20:27:15,15.4,55.6
03:20:27:20,15.4,55.6
03:20:27:25,15.4,55.6
03:20:27:30,15.4,55.6
03:20:27:35,15.4,55.6
03:20:27:40,15.4,55.6
03:20:27:45,15.4,55.6
03:20:27:50,15.4,55.6
03:20:27:55,15.4,55.6
03:20:28:00,15.4,55.6
03:20:28:05,15.4,55.6
03:20:28:10,15.4,55.6
03:20:28:15,15.4,55.5
03:20:28:20,15.4,55.5
03:20:28:25,15.4,55.5
03:20:28:30,15.4,55.5
03:20:28:35,15.4,55.5
03:20:28:40,15.4,55.5
03:20:28:45,15.4,55.5
03:20:28:50,15.4,55.5
03:20:28:55,15.4,55.5
03:20:29:00,15.4,55.5
03:20:29:05,15.4,55.5
03:20:29:10,15.4,55.5
03:20:29:15,15.4,55.5
03:20:29:20,15.4,55.5
03:20:29:25,15.4,55.5
03:20:29:30,15.4,55.5
03:20:29:35,15.4,55.5
03:20:29:40,15.4,55.5
03:20:29:45,15.4,55.5
03:20:29:50,15.4,55.5
03:20:29:55,15.4,55.5
03:20:30:00,15.4,55.5
03:20:30:05,15.4,55.5
03:20:30:10,15.4,55.5
03:20:30:15,15.4,55.5
03:20:30:20,15.4,55.5
03:20:30:25,15.4,55.5
03:20:30:30,15.4,55.5
03:20:30:35,15.4,55.5
03:20:30:40,15.4,55.5
03:20:30:45,15.4,55.5
03:20:30:50,15.4,55.5
03:20:30:55,15.4,55.5
03:20:31:00,15.4,55.5
03:20:31:05,15.4,55.5
03:20:31:10,15.4,55.5
03:20:31:15,15.4,55.5
03:20:31:20,15.4,55.5
03:20:31:25,15.4,55.5
03:20:31:30,15.4,55.5
03:20:31:35,15.4,55.5
03:20:31:40,15.4,55.5
03:20:31:45,15.4,55.5
03:20:31:50,15.4,55.5
03:20:31:55,15.4,55.4
03:20:32:00,15.4,55.4
03:20:32:05,15.4,55.4
03:20:32:10,15.4,55.4
03:20:32:15,15.4,55.4
03:20:32:20,15.4,55.4
03:20:32:25,15.4,55.4
03:20:32:30,15.4,55.4
03:20:32:35,15.4,55.4
03:20:32:40,15.4,55.4
03:20:32:45,15.4,55.4
03:20:32:50,15.4,55.4
03:20:32:55,15.4,55.4
03:20:33:00,15.4,55.4
03:20:33:05,15.4,55.4
03:20:33:10,15.4,55.4
03:20:33:15,15.4,55.4
03:20:33:20,15.4,55.4
03:20:33:25,15.4,55.4
03:20:33:30,15.4,55.4
03:20:33:35,15.4,55.4
03:20:33:40,15.4,55.4
03:20:33:45,15.4,55.4
03:20:33:50,15.4,55.4
03:20:33:55,15.4,55.4
03:20:34:00,15.4,55.4
03:20:34:05,15.4,55.4
03:20:34:10,15.4,55.4
03:20:34:15,15.4,55.4
03:20:34:20,15.4,55.4
03:20:34:25,15.4,55.4
03:20:34:30,15.4,55.4
03:20:34:35,15.4,55.4
03:20:34:40,15.4,55.4
03:20:34:45,15.4,55.4
03:20:34:50,15.4,55.4
03:20:34:55,15.4,55.4
03:20:35:00,15.4,55.4
03:20:35:05,15.4,55.4
03:20:35:10,15.4,55.4
03:20:35:15,15.4,55.4
03:20:35:20,15.4,55.4
03:20:35:25,15.4,55.4
03:20:35:30,15.4,55.4
03:20:35:35,15.4,55.4
03:20:35:40,15.4,55.4
03:20:35:45,15.4,55.3
03:20:35:50,15.4,55.3
03:20:35:55,15.4,55.3
03:20:36:00,15.4,55.3
03:20:36:05,15.4,55.3
03:20:36:10,15.4,55.3
03:20:36:15,15.4,55.3
03:20:36:20,15.4,55.3
03:20:36:25,15.4,55.3
03:20:36:30,15.4,55.3
03:20:36:35,15.4,55.3
03:20:36:40,15.4,55.3
03:20:36:45,15.4,55.3
03:20:36:50,15.4,55.3
03:20:36:55,15.4,55.3
03:20:37:00,15.4,55.3
03:20:37:05,15.4,55.3
03:20:37:10,15.4,55.3
03:20:37:15,15.4,55.3
03:20:37:20,15.4,55.3
03:20:37:25,15.4,55.3
03:20:37:30,15.4,55.3
03:20:37:35,15.4,55.3
03:20:37:40,15.4,55.3
03:20:37:45,15.4,55.3
03:20:37:50,15.4,55.3
03:20:37:55,15.4,55.3
03:20:38:00,15.4,55.3
03:20:38:05,15.4,55.3
03:20:38:10,15.4,55.3
03:20:38:15,15.4,55.3
03:20:38:20,15.4,55.3
03:20:38:25,15.4,55.3
03:20:38:30,15.4,55.3
03:20:38:35,15.4,55.3
03:20:38:40,15.4,55.3
03:20:38:45,15.4,55.3
03:20:38:50,15.4,55.3
03:20:38:55,15.4,55.3
03:20:39:00,15.4,55.3
03:20:39:05,15.4,55.3
03:20:39:10,15.4,55.3
03:20:39:15,15.4,55.3
03:20:39:20,15.4,55.3
03:20:39:25,15.4,55.3
03:20:39:30,15.4,55.3
03:20:39:35,15.4,55.3
03:20:39:40,15.4,55.3
03:20:39:45,15.4,55.3
03:20:39:50,15.4,55.2
03:20:39:55,15.4,55.2
03:20:40:00,15.4,55.2
03:20:40:05,15.4,55.2
03:20:40:10,15.4,55.2
03:20:40:15,15.4,55.2
03:20:40:20,15.4,55.2
03:20:40:25,15.4,55.2
03:20:40:30,15.4,55.2
03:20:40:35,15.4,55.2
03:20:40:40,15.4,55.2
03:20:40:45,15.4,55.2
03:20:40:50,15.4,55.2
03:20:40:55,15.4,55.2
03:20:41:00,15.4,55.2
03:20:41:05,15.4,55.2
03:20:41:10,15.4,55.2
03:20:41:15,15.4,55.2
03:20:41:20,15.4,55.2
03:20:41:25,15.4,55.2
03:20:41:30,15.4,55.2
03:20:41:35,15.4,55.2
03:20:41:40,15.4,55.2
03:20:41:45,15.4,55.2
03:20:41:50,15.4,55.2
03:20:41:55,15.4,55.2
03:20:42:00,15.4,55.2
03:20:42:05,15.4,55.2
03:20:42:10,15.4,55.2
03:20:42:15,15.4,55.2
03:20:42:20,15.4,55.2
03:20:42:25,15.4,55.2
03:20:42:30,15.4,55.2
03:20:42:35,15.4,55.2
03:20:42:40,15.4,55.2
03:20:42:45,15.4,55.2
03:20:42:50,15.4,55.2
03:20:42:55,15.4,55.2
03:20:43:00,15.4,55.2
03:20:43:05,15.4,55.2
03:20:43:10,15.4,55.2
03:20:43:15,15.4,55.2
03:20:43:20,15.4,55.2
03:20:43:25,15.4,55.2
03:20:43:30,15.4,55.2
03:20:43:35,15.4,55.2
03:20:43:40,15.4,55.2
03:20:43:45,15.4,55.2
03:20:43:50,15.4,55.2
03:20:43:55,15.4,55.2
03:20:44:00,15.4,55.2
03:20:44:05,15.4,55.2
03:20:44:10,15.4,55.2
03:20:44:15,15.4,55.1
03:20:44:20,15.4,55.1
03:20:44:25,15.4,55.1
03:20:44:30,15.4,55.1
03:20:44:35,15.4,55.1
03:20:44:40,15.4,55.1
03:20:44:45,15.4,55.1
03:20:44:50,15.4,55.1
03:20:44:55,15.4,55.1
03:20:45:00,15.4,55.1
03:20:45:05,15.4,55.1
03:20:45:10,15.4,55.1
03:20:45:15,15.4,55.1
03:20:45:20,15.4,55.1
03:20:45:25,15.4,55.1
03:20:45:30,15.4,55.1
03:20:45:35,15.4,55.1
03:20:45:40,15.4,55.1
03:20:45:45,15.4,55.1
03:20:45:50,15.4,55.1
03:20:45:55,15.4,55.1
03:20:46:00,15.4,55.1
03:20:46:05,15.4,55.1
03:20:46:10,15.4,55.1
03:20:46:15,15.4,55.1
03:20:46:20,15.4,55.1
03:20:46:25,15.4,55.1
03:20:46:30,15.4,55.1
03:20:46:35,15.4,55.1
03:20:46:40,15.4,55.1
03:20:46:45,15.4,55.1
03:20:46:50,15.4,55.1
03:20:46:55,15.4,55.1
03:20:47:00,15.4,55.1
03:20:47:05,15.4,55.1
03:20:47:10,15.4,55.1
03:20:47:15,15.4,55.1
03:20:47:20,15.4,55.1
03:20:47:25,15.4,55.1
03:20:47:30,15.4,55.1
03:20:47:35,15.4,55.1
03:20:47:40,15.4,55.1
03:20:47:45,15.4,55.1
03:20:47:50,15.4,55.1
03:20:47:55,15.4,55.1
03:20:48:00,15.4,55.1
03:20:48:05,15.4,55.1
03:20:48:10,15.4,55.1
03:20:48:15,15.4,55.1
03:20:48:20,15.4,55.1
03:20:48:25,15.4,55.1
03:20:48:30,15.4,55.1
03:20:48:35,15.4,55.1
03:20:48:40,15.4,55.1
03:20:48:45,15.4,55.1
03:20:48:50,15.4,55.1
03:20:48:55,15.4,55.1
03:20:49:00,15.4,55.1
03:20:49:05,15.4,55.1
03:20:49:10,15.4,55.0
03:20:49:15,15.4,55.0
03:20:49:20,15.4,55.0
03:20:49:25,15.4,55.0
03:20:49:30,15.4,55.0
03:20:49:35,15.4,55.0
03:20:49:40,15.4,55.0
03:20:49:45,15.4,55.0
03:20:49:50,15.4,55.0
03:20:49:55,15.4,55.0
03:20:50:00,15.4,55.0
03:20:50:05,15.4,55.0
03:20:50:10,15.4,55.0
03:20:50:15,15.4,55.0
03:20:50:20,15.4,55.0
03:20:50:25,15.4,55.0
03:20:50:30,15.4,55.0
03:20:50:35,15.4,55.0
03:20:50:40,15.4,55.0
03:20:50:45,15.4,55.0
03:20:50:50,15.4,55.0
03:20:50:55,15.4,55.0
03:20:51:00,15.4,55.0
03:20:51:05,15.4,55.0
03:20:51:10,15.4,55.0
03:20:51:15,15.4,55.0
03:20:51:20,15.4,55.0
03:20:51:25,15.4,55.0
03:20:51:30,15.4,55.0
03:20:51:35,15.4,55.0
03:20:51:40,15.4,55.0
03:20:51:45,15.4,55.0
03:20:51:50,15.4,55.0
03:20:51:55,15.4,55.0
03:20:52:00,15.4,55.0
03:20:52:05,15.4,55.0
03:20:52:10,15.4,55.0
03:20:52:15,15.4,55.0
03:20:52:20,15.4,55.0
03:20:52:25,15.4,55.0
03:20:52:30,15.4,55.0
03:20:52:35,15.4,55.0
03:20:52:40,15.4,55.0
03:20:52:45,15.4,55.0
03:20:52:50,15.4,55.0
03:20:52:55,15.4,55.0
03:20:53:00,15.4,55.0
03:20:53:05,15.4,55.0
03:20:53:10,15.4,55.0
03:20:53:15,15.4,55.0
03:20:53:20,15.4,55.0
03:20:53:25,15.4,55.0
03:20:53:30,15.4,55.0
03:20:53:35,15.4,55.0
03:20:53:40,15.4,55.0
03:20:53:45,15.4,55.0
03:20:53:50,15.4,55.0
03:20:53:55,15.4,55.0
03:20:54:00,15.4,55.0
03:20:54:05,15.4,55.0
03:20:54:10,15.4,55.0
03:20:54:15,15.4,55.0
03:20:54:20,15.4,55.0
03:20:54:25,15.4,55.0
03:20:54:30,15.4,55.0
03:20:54:35,15.4,55.0
03:20:54:40,15.4,55.0
03:20:54:45,15.4,54.9
03:20:54:50,15.4,54.9
03:20:54:55,15.4,54.9
03:20:55:00,15.4,54.9
03:20:55:05,15.4,54.9
03:20:55:10,15.4,54.9
03:20:55:15,15.4,54.9
03:20:55:20,15.4,54.9
03:20:55:25,15.4,54.9
03:20:55:30,15.4,54.9
03:20:55:35,15.4,54.9
03:20:55:40,15.4,54.9
03:20:55:45,15.4,54.9
03:20:55:50,15.4,54.9
03:20:55:55,15.4,54.9
03:20:56:00,15.4,54.9
03:20:56:05,15.4,54.9
03:20:56:10,15.4,54.9
03:20:56:15,15.4,54.9
03:20:56:20,15.4,54.9
03:20:56:25,15.4,54.9
03:20:56:30,15.4,54.9
03:20:56:35,15.4,54.9
03:20:56:40,15.4,54.9
03:20:56:45,15.4,54.9
03:20:56:50,15.4,54.9
03:20:56:55,15.4,54.9
03:20:57:00,15.4,54.9
03:20:57:05,15.4,54.9
03:20:57:10,15.4,54.9
