timestamp,temperature,humidity,heater_status,cooler_status
08:32:00:00,17.88,11.66,0,0
08:33:00:00,17.83,11.71,0,0
08:34:00:00,17.78,11.78,0,0
08:35:00:00,17.74,11.76,0,0
08:36:00:00,17.72,11.78,0,0
08:37:00:00,17.7,11.69,0,0
08:38:00:00,17.68,11.68,0,0
08:39:00:00,17.65,11.68,0,0
08:40:00:00,17.65,11.6,0,0
08:41:00:00,17.65,11.65,0,0
08:42:00:00,17.62,11.59,0,0
08:43:00:00,17.55,11.58,0,0
08:44:00:00,17.53,11.59,0,0
08:45:00:00,17.51,11.53,0,0
08:46:00:00,17.48,11.6,0,0
08:47:00:00,17.47,11.55,0,0
08:48:00:00,17.44,11.54,0,0
08:49:00:00,17.39,11.6,0,0
08:50:00:00,17.42,11.56,0,0
08:51:00:00,17.39,11.59,0,0
08:52:00:00,17.37,11.67,0,0
08:53:00:00,17.34,11.57,0,0
08:54:00:00,17.28,11.53,0,0
08:55:00:00,17.23,11.54,0,0
08:56:00:00,17.2,11.46,0,0
08:57:00:00,17.13,11.37,0,0
08:58:00:00,17.07,11.43,0,0
08:59:00:00,17.03,11.4,0,0
09:00:00:00,16.96,11.36,1,0
09:01:00:00,17.21,11.21,1,0
09:02:00:00,17.46,11.06,1,0
09:03:00:00,17.71,10.91,1,0
09:04:00:00,17.96,10.76,1,0
09:05:00:00,18.21,10.61,1,0
09:06:00:00,18.46,10.46,1,0
09:07:00:00,18.71,10.31,1,0
09:08:00:00,18.96,10.16,1,0
09:09:00:00,19.21,10.01,1,0
09:10:00:00,19.46,10.0,1,0
09:11:00:00,19.71,10.0,1,0
09:12:00:00,19.96,10.0,1,0
09:13:00:00,20.21,10.0,1,0
09:14:00:00,20.46,10.0,1,0
09:15:00:00,20.71,10.0,1,0
09:16:00:00,20.96,10.0,1,0
09:17:00:00,21.21,10.0,0,0
09:18:00:00,21.19,10.04,0,0
09:19:00:00,21.15,10.04,0,0
09:20:00:00,21.08,10.01,0,0
09:21:00:00,21.06,10.0,0,0
09:22:00:00,21.06,10.07,0,0
09:23:00:00,21.02,10.07,0,0
09:24:00:00,21.03,10.13,0,0
09:25:00:00,21.0,10.15,0,0
09:26:00:00,20.97,10.16,0,0
09:27:00:00,20.92,10.16,0,0
09:28:00:00,20.85,10.21,0,0
09:29:00:00,20.82,10.26,0,0
09:30:00:00,20.76,10.34,0,0
09:31:00:00,20.75,10.28,0,0
09:32:00:00,20.71,10.27,0,0
09:33:00:00,20.65,10.27,0,0
09:34:00:00,20.63,10.26,0,0
09:35:00:00,20.56,10.31,0,0
09:36:00:00,20.51,10.29,0,0
09:37:00:00,20.51,10.32,0,0
09:38:00:00,20.47,10.28,0,0
09:39:00:00,20.45,10.33,0,0
09:40:00:00,20.41,10.28,0,0
09:41:00:00,20.38,10.33,0,0
09:42:00:00,20.34,10.28,0,0
09:43:00:00,20.31,10.32,0,0
09:44:00:00,20.27,10.35,0,0
09:45:00:00,20.24,10.42,0,0
09:46:00:00,20.2,10.37,0,0
09:47:00:00,20.17,10.47,0,0
09:48:00:00,20.1,10.37,0,0
09:49:00:00,20.07,10.36,0,0
09:50:00:00,20.03,10.36,0,0
09:51:00:00,20.02,10.37,0,0
09:52:00:00,20.0,10.26,0,0
09:53:00:00,19.96,10.24,0,0
09:54:00:00,19.88,10.25,0,0
09:55:00:00,19.84,10.24,0,0
09:56:00:00,19.81,10.26,0,0
09:57:00:00,19.8,10.31,0,0
09:58:00:00,19.77,10.44,0,0
09:59:00:00,19.72,10.38,0,0
10:00:00:00,19.71,10.49,0,0
10:01:00:00,19.67,10.57,0,0
10:02:00:00,19.62,10.61,0,0
10:03:00:00,19.6,10.59,0,0
10:04:00:00,19.61,10.7,0,0
10:05:00:00,19.55,10.73,0,0
10:06:00:00,19.54,10.65,0,0
10:07:00:00,19.51,10.58,0,0
10:08:00:00,19.49,10.59,0,0
10:09:00:00,19.45,10.53,0,0
10:10:00:00,19.4,10.57,0,0
10:11:00:00,19.37,10.64,0,0
10:12:00:00,19.36,10.71,0,0
10:13:00:00,19.32,10.74,0,0
10:14:00:00,19.26,10.69,0,0
10:15:00:00,19.25,10.64,0,0
10:16:00:00,19.2,10.66,0,0
10:17:00:00,19.16,10.66,0,0
10:18:00:00,19.17,10.63,0,0
10:19:00:00,19.15,10.64,0,0
10:20:00:00,19.13,10.62,0,0
10:21:00:00,19.1,10.64,0,0
10:22:00:00,19.04,10.56,0,0
10:23:00:00,19.0,10.64,0,0
10:24:00:00,18.96,10.64,0,0
10:25:00:00,18.95,10.65,0,0
10:26:00:00,18.94,10.79,0,0
10:27:00:00,18.89,10.8,0,0
10:28:00:00,18.87,10.89,0,0
10:29:00:00,18.83,10.94,0,0
10:30:00:00,18.8,10.95,0,0
10:31:00:00,18.76,10.93,0,0
10:32:00:00,18.79,10.86,0,0
10:33:00:00,18.73,10.89,0,0
10:34:00:00,18.7,10.92,0,0
10:35:00:00,18.65,10.89,0,0
10:36:00:00,18.61,10.94,0,0
10:37:00:00,18.56,10.97,0,0
10:38:00:00,18.51,10.9,0,0
10:39:00:00,18.46,10.96,0,0
10:40:00:00,18.41,11.04,0,0
10:41:00:00,18.38,10.98,0,0
10:42:00:00,18.35,10.95,0,0
10:43:00:00,18.31,11.02,0,0
10:44:00:00,18.25,11.01,0,0
10:45:00:00,18.2,10.97,0,0
10:46:00:00,18.16,10.94,0,0
10:47:00:00,18.12,10.98,0,0
10:48:00:00,18.07,10.92,0,0
10:49:00:00,18.05,10.9,0,0
10:50:00:00,18.05,10.89,0,0
10:51:00:00,18.02,10.79,0,0
10:52:00:00,17.96,10.69,0,0
10:53:00:00,17.93,10.7,0,0
10:54:00:00,17.91,10.75,0,0
10:55:00:00,17.9,10.75,0,0
10:56:00:00,17.87,10.8,0,0
10:57:00:00,17.82,10.76,0,0
10:58:00:00,17.82,10.69,0,0
10:59:00:00,17.79,10.72,0,0
11:00:00:00,17.74,10.7,0,0
11:01:00:00,17.7,10.72,0,0
11:02:00:00,17.67,10.73,0,0
11:03:00:00,17.64,10.78,0,0
11:04:00:00,17.62,10.87,0,0
11:05:00:00,17.61,10.88,0,0
11:06:00:00,17.59,10.92,0,0
11:07:00:00,17.56,10.89,0,0
11:08:00:00,17.53,10.8,0,0
11:09:00:00,17.52,10.83,0,0
11:10:00:00,17.48,10.82,0,0
11:11:00:00,17.46,10.92,0,0
11:12:00:00,17.44,11.03,0,0
11:13:00:00,17.42,11.01,0,0
11:14:00:00,17.39,11.04,0,0
11:15:00:00,17.35,11.03,0,0
11:16:00:00,17.3,11.05,0,0
11:17:00:00,17.26,11.08,0,0
11:18:00:00,17.24,11.15,0,0
11:19:00:00,17.22,11.13,0,0
11:20:00:00,17.23,11.11,0,0
11:21:00:00,17.19,11.15,0,0
11:22:00:00,17.21,11.19,0,0
11:23:00:00,17.16,11.12,0,0
11:24:00:00,17.1,11.13,0,0
11:25:00:00,17.07,11.07,0,0
11:26:00:00,17.05,11.02,0,0
11:27:00:00,16.99,11.07,1,0
11:28:00:00,17.24,10.92,1,0
11:29:00:00,17.49,10.77,1,0
11:30:00:00,17.74,10.62,1,0
11:31:00:00,17.99,10.47,1,0
11:32:00:00,18.24,10.32,1,0
11:33:00:00,18.49,10.17,1,0
11:34:00:00,18.74,10.02,1,0
11:35:00:00,18.99,10.0,1,0
11:36:00:00,19.24,10.0,1,0
11:37:00:00,19.49,10.0,1,0
11:38:00:00,19.74,10.0,1,0
11:39:00:00,19.99,10.0,1,0
11:40:00:00,20.24,10.0,1,0
11:41:00:00,20.49,10.0,1,0
11:42:00:00,20.74,10.0,1,0
11:43:00:00,20.99,10.0,1,0
11:44:00:00,21.24,10.0,0,0
11:45:00:00,21.2,10.08,0,0
11:46:00:00,21.15,10.15,0,0
11:47:00:00,21.16,10.12,0,0
11:48:00:00,21.18,10.14,0,0
11:49:00:00,21.13,10.14,0,0
11:50:00:00,21.09,10.22,0,0
11:51:00:00,21.08,10.3,0,0
11:52:00:00,21.02,10.32,0,0
11:53:00:00,20.96,10.39,0,0
11:54:00:00,20.92,10.42,0,0
11:55:00:00,20.87,10.35,0,0
11:56:00:00,20.86,10.41,0,0
11:57:00:00,20.83,10.32,0,0
11:58:00:00,20.81,10.3,0,0
11:59:00:00,20.79,10.28,0,0
12:00:00:00,20.74,10.32,0,0
12:01:00:00,20.69,10.33,0,0
12:02:00:00,20.67,10.45,0,0
12:03:00:00,20.64,10.5,0,0
12:04:00:00,20.58,10.6,0,0
12:05:00:00,20.53,10.61,0,0
12:06:00:00,20.51,10.58,0,0
12:07:00:00,20.49,10.56,0,0
12:08:00:00,20.48,10.63,0,0
12:09:00:00,20.46,10.68,0,0
12:10:00:00,20.47,10.71,0,0
12:11:00:00,20.44,10.74,0,0
12:12:00:00,20.43,10.87,0,0
12:13:00:00,20.4,10.84,0,0
12:14:00:00,20.39,10.79,0,0
12:15:00:00,20.36,10.82,0,0
12:16:00:00,20.32,10.83,0,0
12:17:00:00,20.26,10.8,0,0
12:18:00:00,20.24,10.71,0,0
12:19:00:00,20.21,10.71,0,0
12:20:00:00,20.13,10.8,0,0
12:21:00:00,20.08,10.84,0,0
12:22:00:00,20.03,10.82,0,0
12:23:00:00,20.0,10.81,0,0
12:24:00:00,19.96,10.79,0,0
12:25:00:00,19.91,10.85,0,0
12:26:00:00,19.87,10.86,0,0
12:27:00:00,19.82,10.95,0,0
12:28:00:00,19.79,10.87,0,0
12:29:00:00,19.76,10.85,0,0
12:30:00:00,19.74,10.91,0,0
12:31:00:00,19.73,10.9,0,0
12:32:00:00,19.69,10.93,0,0
12:33:00:00,19.67,10.89,0,0
12:34:00:00,19.64,11.0,0,0
12:35:00:00,19.6,11.01,0,0
12:36:00:00,19.62,11.01,0,0
12:37:00:00,19.55,11.02,0,0
12:38:00:00,19.55,11.09,0,0
12:39:00:00,19.5,11.12,0,0
12:40:00:00,19.46,11.17,0,0
12:41:00:00,19.42,11.21,0,0
12:42:00:00,19.42,11.1,0,0
12:43:00:00,19.4,11.17,0,0
12:44:00:00,19.33,11.15,0,0
12:45:00:00,19.29,11.13,0,0
12:46:00:00,19.24,11.12,0,0
12:47:00:00,19.23,11.21,0,0
12:48:00:00,19.22,11.28,0,0
12:49:00:00,19.22,11.39,0,0
12:50:00:00,19.19,11.48,0,0
12:51:00:00,19.17,11.48,0,0
12:52:00:00,19.13,11.54,0,0
12:53:00:00,19.13,11.58,0,0
12:54:00:00,19.08,11.57,0,0
12:55:00:00,19.01,11.61,0,0
12:56:00:00,18.99,11.57,0,0
12:57:00:00,18.96,11.6,0,0
12:58:00:00,18.9,11.6,0,0
12:59:00:00,18.89,11.58,0,0
13:00:00:00,18.86,11.6,0,0
13:01:00:00,18.82,11.65,0,0
13:02:00:00,18.81,11.73,0,0
13:03:00:00,18.77,11.77,0,0
13:04:00:00,18.75,11.78,0,0
13:05:00:00,18.7,11.8,0,0
13:06:00:00,18.66,11.77,0,0
13:07:00:00,18.63,11.78,0,0
13:08:00:00,18.6,11.71,0,0
13:09:00:00,18.56,11.62,0,0
13:10:00:00,18.51,11.62,0,0
13:11:00:00,18.5,11.66,0,0
13:12:00:00,18.47,11.66,0,0
13:13:00:00,18.43,11.74,0,0
13:14:00:00,18.37,11.72,0,0
13:15:00:00,18.36,11.71,0,0
13:16:00:00,18.36,11.76,0,0
13:17:00:00,18.35,11.69,0,0
13:18:00:00,18.34,11.66,0,0
13:19:00:00,18.32,11.66,0,0
13:20:00:00,18.29,11.62,0,0
13:21:00:00,18.22,11.64,0,0
13:22:00:00,18.18,11.61,0,0
13:23:00:00,18.11,11.49,0,0
13:24:00:00,18.09,11.49,0,0
13:25:00:00,18.05,11.51,0,0
13:26:00:00,18.03,11.54,0,0
13:27:00:00,17.99,11.66,0,0
13:28:00:00,17.94,11.6,0,0
13:29:00:00,17.91,11.6,0,0
13:30:00:00,17.9,11.59,0,0
13:31:00:00,17.86,11.56,0,0
13:32:00:00,17.84,11.58,0,0
13:33:00:00,17.8,11.59,0,0
13:34:00:00,17.77,11.53,0,0
13:35:00:00,17.76,11.6,0,0
13:36:00:00,17.72,11.61,0,0
13:37:00:00,17.67,11.71,0,0
13:38:00:00,17.66,11.74,0,0
13:39:00:00,17.65,11.82,0,0
13:40:00:00,17.63,11.79,0,0
13:41:00:00,17.59,11.82,0,0
13:42:00:00,17.56,11.88,0,0
13:43:00:00,17.54,11.9,0,0
13:44:00:00,17.46,11.97,0,0
13:45:00:00,17.44,12.09,0,0
13:46:00:00,17.4,12.01,0,0
13:47:00:00,17.36,12.05,0,0
13:48:00:00,17.31,12.13,0,0
13:49:00:00,17.27,12.14,0,0
13:50:00:00,17.23,12.29,0,0
13:51:00:00,17.18,12.33,0,0
13:52:00:00,17.12,12.37,0,0
13:53:00:00,17.06,12.43,0,0
13:54:00:00,17.05,12.46,0,0
13:55:00:00,16.99,12.47,1,0
13:56:00:00,17.24,12.32,1,0
13:57:00:00,17.49,12.17,1,0
13:58:00:00,17.74,12.02,1,0
13:59:00:00,17.99,11.87,1,0
14:00:00:00,18.24,11.72,1,0
14:01:00:00,18.49,11.57,1,0
14:02:00:00,18.74,11.42,1,0
14:03:00:00,18.99,11.27,1,0
14:04:00:00,19.24,11.12,1,0
14:05:00:00,19.49,10.97,1,0
14:06:00:00,19.74,10.82,1,0
14:07:00:00,19.99,10.67,1,0
14:08:00:00,20.24,10.52,1,0
14:09:00:00,20.49,10.37,1,0
14:10:00:00,20.74,10.22,1,0
14:11:00:00,20.99,10.07,1,0
14:12:00:00,21.24,10.0,0,0
14:13:00:00,21.2,10.06,0,0
14:14:00:00,21.14,10.13,0,0
14:15:00:00,21.13,10.07,0,0
14:16:00:00,21.09,10.08,0,0
14:17:00:00,21.08,10.06,0,0
14:18:00:00,21.05,10.13,0,0
14:19:00:00,21.02,10.05,0,0
14:20:00:00,20.97,10.11,0,0
14:21:00:00,20.96,10.01,0,0
14:22:00:00,20.93,10.07,0,0
14:23:00:00,20.9,10.12,0,0
14:24:00:00,20.91,10.13,0,0
14:25:00:00,20.88,10.1,0,0
14:26:00:00,20.83,10.09,0,0
14:27:00:00,20.82,10.07,0,0
14:28:00:00,20.81,10.03,0,0
14:29:00:00,20.79,10.07,0,0
14:30:00:00,20.76,10.13,0,0
14:31:00:00,20.71,10.12,0,0
14:32:00:00,20.65,10.14,0,0
14:33:00:00,20.62,10.19,0,0
14:34:00:00,20.59,10.24,0,0
14:35:00:00,20.55,10.28,0,0
14:36:00:00,20.55,10.22,0,0
14:37:00:00,20.48,10.27,0,0
14:38:00:00,20.43,10.21,0,0
14:39:00:00,20.41,10.18,0,0
14:40:00:00,20.4,10.2,0,0
14:41:00:00,20.37,10.17,0,0
14:42:00:00,20.34,10.11,0,0
14:43:00:00,20.25,10.04,0,0
14:44:00:00,20.24,10.01,0,0
14:45:00:00,20.18,10.02,0,0
14:46:00:00,20.19,10.09,0,0
14:47:00:00,20.14,10.06,0,0
14:48:00:00,20.09,10.03,0,0
14:49:00:00,20.06,10.02,0,0
14:50:00:00,20.01,10.0,0,0
14:51:00:00,20.02,10.05,0,0
14:52:00:00,19.97,10.13,0,0
14:53:00:00,19.91,10.13,0,0
14:54:00:00,19.87,10.15,0,0
14:55:00:00,19.82,10.18,0,0
14:56:00:00,19.75,10.17,0,0
14:57:00:00,19.74,10.23,0,0
14:58:00:00,19.69,10.17,0,0
14:59:00:00,19.61,10.22,0,0
15:00:00:00,19.59,10.25,0,0
15:01:00:00,19.58,10.27,0,0
15:02:00:00,19.55,10.22,0,0
15:03:00:00,19.55,10.22,0,0
15:04:00:00,19.5,10.25,0,0
15:05:00:00,19.51,10.37,0,0
15:06:00:00,19.45,10.44,0,0
15:07:00:00,19.43,10.5,0,0
15:08:00:00,19.4,10.55,0,0
15:09:00:00,19.39,10.47,0,0
15:10:00:00,19.36,10.43,0,0
15:11:00:00,19.32,10.44,0,0
15:12:00:00,19.26,10.43,0,0
15:13:00:00,19.2,10.41,0,0
15:14:00:00,19.18,10.47,0,0
15:15:00:00,19.13,10.55,0,0
15:16:00:00,19.1,10.63,0,0
15:17:00:00,19.03,10.66,0,0
15:18:00:00,19.01,10.59,0,0
15:19:00:00,19.03,10.57,0,0
15:20:00:00,19.0,10.63,0,0
15:21:00:00,18.97,10.72,0,0
15:22:00:00,18.97,10.67,0,0
15:23:00:00,18.94,10.73,0,0
15:24:00:00,18.88,10.8,0,0
15:25:00:00,18.87,10.88,0,0
15:26:00:00,18.85,10.97,0,0
15:27:00:00,18.82,10.92,0,0
15:28:00:00,18.78,10.92,0,0
15:29:00:00,18.74,10.93,0,0
15:30:00:00,18.7,10.95,0,0
15:31:00:00,18.69,10.98,0,0
15:32:00:00,18.67,10.88,0,0
15:33:00:00,18.64,10.95,0,0
15:34:00:00,18.63,11.02,0,0
15:35:00:00,18.6,11.05,0,0
15:36:00:00,18.55,11.11,0,0
15:37:00:00,18.51,11.16,0,0
15:38:00:00,18.47,11.17,0,0
15:39:00:00,18.46,11.21,0,0
15:40:00:00,18.43,11.2,0,0
15:41:00:00,18.43,11.23,0,0
15:42:00:00,18.41,11.25,0,0
15:43:00:00,18.36,11.28,0,0
15:44:00:00,18.31,11.32,0,0
15:45:00:00,18.21,11.31,0,0
15:46:00:00,18.18,11.28,0,0
15:47:00:00,18.15,11.27,0,0
15:48:00:00,18.11,11.26,0,0
15:49:00:00,18.1,11.3,0,0
15:50:00:00,18.07,11.32,0,0
15:51:00:00,18.09,11.32,0,0
15:52:00:00,18.04,11.28,0,0
15:53:00:00,18.02,11.37,0,0
15:54:00:00,17.97,11.37,0,0
15:55:00:00,17.93,11.38,0,0
15:56:00:00,17.86,11.44,0,0
15:57:00:00,17.85,11.35,0,0
15:58:00:00,17.85,11.45,0,0
15:59:00:00,17.75,11.35,0,0
16:00:00:00,17.71,11.43,0,0
16:01:00:00,17.68,11.45,0,0
16:02:00:00,17.66,11.42,0,0
16:03:00:00,17.65,11.43,0,0
16:04:00:00,17.58,11.4,0,0
16:05:00:00,17.56,11.4,0,0
16:06:00:00,17.51,11.43,0,0
16:07:00:00,17.49,11.38,0,0
16:08:00:00,17.48,11.39,0,0
16:09:00:00,17.45,11.41,0,0
16:10:00:00,17.41,11.47,0,0
16:11:00:00,17.37,11.48,0,0
16:12:00:00,17.29,11.54,0,0
16:13:00:00,17.25,11.59,0,0
16:14:00:00,17.25,11.65,0,0
16:15:00:00,17.22,11.65,0,0
16:16:00:00,17.23,11.68,0,0
16:17:00:00,17.2,11.69,0,0
16:18:00:00,17.15,11.6,0,0
16:19:00:00,17.14,11.58,0,0
16:20:00:00,17.11,11.59,0,0
16:21:00:00,17.1,11.56,0,0
16:22:00:00,17.07,11.6,0,0
16:23:00:00,17.01,11.54,0,0
16:24:00:00,16.96,11.57,1,0
16:25:00:00,17.21,11.42,1,0
16:26:00:00,17.46,11.27,1,0
16:27:00:00,17.71,11.12,1,0
16:28:00:00,17.96,10.97,1,0
16:29:00:00,18.21,10.82,1,0
16:30:00:00,18.46,10.67,1,0
16:31:00:00,18.71,10.52,1,0
16:32:00:00,18.96,10.37,1,0
16:33:00:00,19.21,10.22,1,0
16:34:00:00,19.46,10.07,1,0
16:35:00:00,19.71,10.0,1,0
16:36:00:00,19.96,10.0,1,0
16:37:00:00,20.21,10.0,1,0
16:38:00:00,20.46,10.0,1,0
16:39:00:00,20.71,10.0,1,0
16:40:00:00,20.96,10.0,1,0
16:41:00:00,21.21,10.0,0,0
16:42:00:00,21.18,10.01,0,0
16:43:00:00,21.15,10.0,0,0
16:44:00:00,21.11,10.01,0,0
16:45:00:00,21.06,10.14,0,0
16:46:00:00,20.99,10.21,0,0
16:47:00:00,20.97,10.27,0,0
16:48:00:00,20.93,10.35,0,0
16:49:00:00,20.89,10.38,0,0
16:50:00:00,20.86,10.38,0,0
16:51:00:00,20.82,10.35,0,0
16:52:00:00,20.77,10.44,0,0
16:53:00:00,20.8,10.48,0,0
16:54:00:00,20.78,10.51,0,0
16:55:00:00,20.75,10.55,0,0
16:56:00:00,20.74,10.64,0,0
16:57:00:00,20.69,10.8,0,0
16:58:00:00,20.65,10.82,0,0
16:59:00:00,20.61,10.81,0,0
17:00:00:00,20.59,10.86,0,0
17:01:00:00,20.56,10.85,0,0
17:02:00:00,20.47,10.77,0,0
17:03:00:00,20.44,10.8,0,0
17:04:00:00,20.4,10.78,0,0
17:05:00:00,20.37,10.79,0,0
17:06:00:00,20.32,10.73,0,0
17:07:00:00,20.27,10.79,0,0
17:08:00:00,20.22,10.83,0,0
17:09:00:00,20.21,10.81,0,0
17:10:00:00,20.17,10.87,0,0
17:11:00:00,20.15,10.85,0,0
17:12:00:00,20.09,10.93,0,0
17:13:00:00,20.06,10.96,0,0
17:14:00:00,20.05,10.92,0,0
17:15:00:00,20.02,10.92,0,0
17:16:00:00,20.0,10.97,0,0
17:17:00:00,19.98,11.02,0,0
17:18:00:00,19.95,11.05,0,0
17:19:00:00,19.92,11.03,0,0
17:20:00:00,19.88,11.06,0,0
17:21:00:00,19.86,11.04,0,0
17:22:00:00,19.8,10.97,0,0
17:23:00:00,19.74,10.96,0,0
17:24:00:00,19.7,10.96,0,0
17:25:00:00,19.64,10.88,0,0
17:26:00:00,19.61,10.91,0,0
17:27:00:00,19.58,10.96,0,0
17:28:00:00,19.56,10.98,0,0
17:29:00:00,19.54,11.07,0,0
17:30:00:00,19.49,11.12,0,0
17:31:00:00,19.44,11.14,0,0
17:32:00:00,19.43,11.14,0,0
17:33:00:00,19.37,11.13,0,0
17:34:00:00,19.32,11.09,0,0
17:35:00:00,19.31,11.14,0,0
17:36:00:00,19.26,11.1,0,0
17:37:00:00,19.2,11.08,0,0
17:38:00:00,19.19,11.09,0,0
17:39:00:00,19.2,11.1,0,0
17:40:00:00,19.15,11.16,0,0
17:41:00:00,19.08,11.18,0,0
17:42:00:00,19.02,11.09,0,0
17:43:00:00,18.99,11.14,0,0
17:44:00:00,18.96,11.16,0,0
17:45:00:00,18.87,11.17,0,0
17:46:00:00,18.83,11.21,0,0
17:47:00:00,18.77,11.27,0,0
17:48:00:00,18.73,11.27,0,0
17:49:00:00,18.7,11.22,0,0
17:50:00:00,18.69,11.17,0,0
17:51:00:00,18.66,11.17,0,0
17:52:00:00,18.62,11.03,0,0
17:53:00:00,18.58,11.04,0,0
17:54:00:00,18.57,11.05,0,0
17:55:00:00,18.52,11.1,0,0
17:56:00:00,18.48,11.17,0,0
17:57:00:00,18.45,11.14,0,0
17:58:00:00,18.43,11.18,0,0
17:59:00:00,18.42,11.19,0,0
18:00:00:00,18.39,11.3,0,0
18:01:00:00,18.36,11.29,0,0
18:02:00:00,18.36,11.34,0,0
18:03:00:00,18.31,11.44,0,0
18:04:00:00,18.25,11.48,0,0
18:05:00:00,18.24,11.55,0,0
18:06:00:00,18.19,11.5,0,0
18:07:00:00,18.15,11.55,0,0
18:08:00:00,18.1,11.58,0,0
18:09:00:00,18.03,11.65,0,0
18:10:00:00,17.99,11.65,0,0
18:11:00:00,17.97,11.71,0,0
18:12:00:00,17.94,11.77,0,0
18:13:00:00,17.92,11.86,0,0
18:14:00:00,17.85,11.87,0,0
18:15:00:00,17.81,11.87,0,0
18:16:00:00,17.78,11.9,0,0
18:17:00:00,17.76,11.85,0,0
18:18:00:00,17.77,11.85,0,0
18:19:00:00,17.74,11.85,0,0
18:20:00:00,17.71,11.84,0,0
18:21:00:00,17.68,11.88,0,0
18:22:00:00,17.6,11.88,0,0
18:23:00:00,17.55,12.01,0,0
18:24:00:00,17.53,12.1,0,0
18:25:00:00,17.51,12.12,0,0
18:26:00:00,17.48,12.19,0,0
18:27:00:00,17.48,12.22,0,0
18:28:00:00,17.43,12.28,0,0
18:29:00:00,17.38,12.31,0,0
18:30:00:00,17.36,12.32,0,0
18:31:00:00,17.31,12.31,0,0
18:32:00:00,17.26,12.27,0,0
18:33:00:00,17.22,12.22,0,0
18:34:00:00,17.2,12.25,0,0
18:35:00:00,17.17,12.24,0,0
18:36:00:00,17.13,12.21,0,0
18:37:00:00,17.1,12.16,0,0
18:38:00:00,17.07,12.14,0,0
18:39:00:00,17.07,12.18,0,0
18:40:00:00,17.03,12.14,0,0
18:41:00:00,16.97,12.18,1,0
18:42:00:00,17.22,12.03,1,0
18:43:00:00,17.47,11.88,1,0
18:44:00:00,17.72,11.73,1,0
18:45:00:00,17.97,11.58,1,0
18:46:00:00,18.22,11.43,1,0
18:47:00:00,18.47,11.28,1,0
18:48:00:00,18.72,11.13,1,0
18:49:00:00,18.97,10.98,1,0
18:50:00:00,19.22,10.83,1,0
18:51:00:00,19.47,10.68,1,0
18:52:00:00,19.72,10.53,1,0
18:53:00:00,19.97,10.38,1,0
18:54:00:00,20.22,10.23,1,0
18:55:00:00,20.47,10.08,1,0
18:56:00:00,20.72,10.0,1,0
18:57:00:00,20.97,10.0,1,0
18:58:00:00,21.22,10.0,0,0
18:59:00:00,21.22,10.03,0,0
19:00:00:00,21.19,10.06,0,0
19:01:00:00,21.15,10.08,0,0
19:02:00:00,21.1,10.05,0,0
19:03:00:00,21.07,10.14,0,0
19:04:00:00,21.05,10.09,0,0
19:05:00:00,21.01,10.14,0,0
19:06:00:00,21.0,10.24,0,0
19:07:00:00,20.96,10.3,0,0
19:08:00:00,20.93,10.31,0,0
19:09:00:00,20.9,10.33,0,0
19:10:00:00,20.89,10.27,0,0
19:11:00:00,20.86,10.36,0,0
19:12:00:00,20.85,10.4,0,0
19:13:00:00,20.8,10.46,0,0
19:14:00:00,20.79,10.45,0,0
19:15:00:00,20.76,10.45,0,0
19:16:00:00,20.72,10.45,0,0
19:17:00:00,20.68,10.42,0,0
19:18:00:00,20.63,10.39,0,0
19:19:00:00,20.6,10.33,0,0
19:20:00:00,20.52,10.41,0,0
19:21:00:00,20.46,10.42,0,0
19:22:00:00,20.44,10.36,0,0
19:23:00:00,20.38,10.34,0,0
19:24:00:00,20.36,10.35,0,0
19:25:00:00,20.33,10.35,0,0
19:26:00:00,20.3,10.44,0,0
19:27:00:00,20.32,10.45,0,0
19:28:00:00,20.32,10.51,0,0
19:29:00:00,20.29,10.41,0,0
19:30:00:00,20.25,10.41,0,0
19:31:00:00,20.22,10.42,0,0
19:32:00:00,20.17,10.53,0,0
19:33:00:00,20.16,10.45,0,0
19:34:00:00,20.12,10.49,0,0
19:35:00:00,20.11,10.48,0,0
19:36:00:00,20.07,10.5,0,0
19:37:00:00,20.05,10.44,0,0
19:38:00:00,19.97,10.52,0,0
19:39:00:00,19.92,10.64,0,0
19:40:00:00,19.86,10.64,0,0
19:41:00:00,19.83,10.55,0,0
19:42:00:00,19.85,10.55,0,0
19:43:00:00,19.8,10.5,0,0
19:44:00:00,19.77,10.53,0,0
19:45:00:00,19.71,10.48,0,0
19:46:00:00,19.7,10.46,0,0
19:47:00:00,19.63,10.47,0,0
19:48:00:00,19.59,10.58,0,0
19:49:00:00,19.54,10.58,0,0
19:50:00:00,19.51,10.56,0,0
19:51:00:00,19.48,10.53,0,0
19:52:00:00,19.44,10.56,0,0
19:53:00:00,19.43,10.55,0,0
19:54:00:00,19.38,10.64,0,0
19:55:00:00,19.33,10.65,0,0
19:56:00:00,19.33,10.67,0,0
19:57:00:00,19.29,10.67,0,0
19:58:00:00,19.24,10.71,0,0
19:59:00:00,19.18,10.76,0,0
20:00:00:00,19.15,10.79,0,0
20:01:00:00,19.15,10.73,0,0
20:02:00:00,19.11,10.78,0,0
20:03:00:00,19.06,10.84,0,0
20:04:00:00,19.02,10.87,0,0
20:05:00:00,18.98,10.89,0,0
20:06:00:00,18.94,10.9,0,0
20:07:00:00,18.9,10.88,0,0
20:08:00:00,18.87,10.9,0,0
20:09:00:00,18.82,10.93,0,0
