id,timestamp,temperature,humidity
111232,2026-06-0111:51:11,26.7,44.7
111233,2026-06-0111:51:22,26.8,44.8
111234,2026-06-0111:51:32,26.7,44.8
111235,2026-06-0111:51:42,26.7,44.9
111236,2026-06-0111:51:52,26.7,44.9
111237,2026-06-0111:52:03,26.7,44.9
111238,2026-06-0111:52:13,26.7,44.9
111239,2026-06-0111:52:23,26.7,44.9
111240,2026-06-0111:52:34,26.7,44.8
111241,2026-06-0111:52:44,26.7,45.0
111242,2026-06-0111:52:54,26.7,45.0
111243,2026-06-0111:53:05,26.7,45.0
111244,2026-06-0111:53:15,26.7,45.0
111245,2026-06-0111:53:25,26.7,45.0
111246,2026-06-0111:53:35,26.7,45.1
111247,2026-06-0111:53:46,26.7,45.1
111248,2026-06-0111:53:56,26.7,45.1
111249,2026-06-0111:54:06,26.7,45.2
111250,2026-06-0111:54:16,26.7,45.2
111251,2026-06-0112:09:13,26.7,45.8
111252,2026-06-0112:09:23,26.7,45.8
111253,2026-06-0112:09:34,26.7,45.8
111254,2026-06-0112:09:44,26.7,45.8
111255,2026-06-0112:09:54,26.7,45.7
111256,2026-06-0112:10:04,26.7,45.8
111257,2026-06-0112:10:14,26.7,45.7
111258,2026-06-0112:10:25,26.7,45.8
111259,2026-06-0112:10:35,26.7,45.8
111260,2026-06-0112:10:45,26.7,45.7
111261,2026-06-0112:10:56,26.7,45.7
111262,2026-06-0112:11:06,26.7,45.7
111263,2026-06-0112:11:16,26.7,45.7
111264,2026-06-0112:11:27,26.7,45.7
111265,2026-06-0112:11:37,26.7,45.7
111266,2026-06-0112:11:47,26.7,45.7
111267,2026-06-0112:11:57,26.7,45.7
111268,2026-06-0112:12:08,26.7,45.7
111269,2026-06-0112:12:18,26.7,45.7
111270,2026-06-0112:12:28,26.7,45.7
111271,2026-06-0112:12:38,26.7,45.7
111272,2026-06-0112:12:49,26.7,45.7
111273,2026-06-0112:12:59,26.7,45.6
111274,2026-06-0112:13:09,26.7,45.7
111275,2026-06-0112:13:20,26.7,45.7
111276,2026-06-0112:13:30,26.7,45.6
111277,2026-06-0112:13:40,26.7,45.6
111278,2026-06-0112:13:50,26.7,45.6
111279,2026-06-0112:14:01,26.7,45.6
111280,2026-06-0112:14:11,26.7,45.6
111281,2026-06-0112:14:21,26.7,45.6
111282,2026-06-0112:14:32,26.7,45.6
111283,2026-06-0112:14:42,26.7,45.5
111284,2026-06-0112:14:52,26.7,45.5
111285,2026-06-0112:15:03,26.7,45.4
111286,2026-06-0112:15:13,26.7,45.5
111287,2026-06-0112:15:23,26.7,45.4
111288,2026-06-0112:15:33,26.7,45.4
111289,2026-06-0112:15:44,26.7,45.4
111290,2026-06-0112:15:54,26.7,45.4
111291,2026-06-0112:16:04,26.7,45.2
111292,2026-06-0112:16:14,26.7,45.2
111293,2026-06-0112:16:25,26.7,45.1
111294,2026-06-0112:16:35,26.7,45.1
111295,2026-06-0112:16:45,26.6,45.1
111296,2026-06-0112:16:55,26.7,45.0
111297,2026-06-0112:17:06,26.6,44.9
111298,2026-06-0112:17:16,26.6,44.8
111299,2026-06-0112:17:27,26.6,44.9
111300,2026-06-0112:17:36,26.6,44.8
111301,2026-06-0112:17:47,26.6,44.8
111302,2026-06-0112:17:57,26.6,44.8
111303,2026-06-0112:18:07,26.7,44.8
111304,2026-06-0112:18:18,26.6,44.8
111305,2026-06-0112:18:28,26.6,44.8
111306,2026-06-0112:18:38,26.6,44.8
111307,2026-06-0112:18:49,26.6,44.8
111308,2026-06-0112:18:59,26.6,44.9
111309,2026-06-0112:19:09,26.6,44.9
111310,2026-06-0112:19:20,26.6,44.8
111311,2026-06-0112:19:30,26.6,44.9
111312,2026-06-0112:19:40,26.6,44.9
111313,2026-06-0112:19:50,26.6,44.8
111314,2026-06-0112:20:00,26.6,44.8
111315,2026-06-0112:20:11,26.6,44.8
111316,2026-06-0112:20:21,26.6,44.8
111317,2026-06-0112:20:31,26.6,44.8
111318,2026-06-0112:20:42,26.6,44.8
111319,2026-06-0112:20:52,26.6,44.8
111320,2026-06-0112:21:02,26.6,44.7
111321,2026-06-0112:21:12,26.6,44.8
111322,2026-06-0112:21:23,26.6,44.8
111323,2026-06-0112:21:33,26.6,44.7
111324,2026-06-0112:21:43,26.6,44.8
111325,2026-06-0112:21:54,26.6,44.8
111326,2026-06-0112:22:04,26.6,44.7
111327,2026-06-0112:22:14,26.6,44.7
111328,2026-06-0112:22:24,26.6,44.8
111329,2026-06-0112:22:35,26.6,44.7
111330,2026-06-0112:22:45,26.6,44.7
111331,2026-06-0112:22:55,26.6,44.7
111332,2026-06-0112:23:06,26.6,44.7
111333,2026-06-0112:23:16,26.6,44.8
111334,2026-06-0112:23:26,26.6,44.8
111335,2026-06-0112:23:37,26.6,44.8
111336,2026-06-0112:23:47,26.6,44.9
111337,2026-06-0112:23:57,26.6,45.0
111338,2026-06-0112:24:07,26.6,45.0
111339,2026-06-0112:24:17,26.6,45.1
111340,2026-06-0112:24:28,26.6,45.2
111341,2026-06-0112:24:38,26.6,45.3
111342,2026-06-0112:24:48,26.7,45.3
111343,2026-06-0112:24:59,26.6,45.4
111344,2026-06-0112:25:09,26.6,45.5
111345,2026-06-0112:25:19,26.6,45.4
111346,2026-06-0112:25:29,26.7,45.4
111347,2026-06-0112:25:40,26.6,45.5
111348,2026-06-0112:25:50,26.6,45.4
111349,2026-06-0112:26:00,26.6,45.4
111350,2026-06-0112:26:11,26.6,45.4
111351,2026-06-0112:26:21,26.6,45.4
111352,2026-06-0112:26:31,26.6,45.4
111353,2026-06-0112:26:41,26.6,45.4
111354,2026-06-0112:26:52,26.6,45.5
111355,2026-06-0112:27:02,26.6,45.4
111356,2026-06-0112:27:12,26.6,45.4
111357,2026-06-0112:27:23,26.6,45.4
111358,2026-06-0112:27:33,26.6,45.4
111359,2026-06-0112:27:43,26.6,45.3
111360,2026-06-0112:27:53,26.6,45.3
111361,2026-06-0112:28:04,26.6,45.4
111362,2026-06-0112:28:14,26.7,45.4
111363,2026-06-0112:28:24,26.6,45.4
111364,2026-06-0112:28:34,26.7,45.3
111365,2026-06-0112:28:45,26.6,45.3
111366,2026-06-0112:28:55,26.6,45.3
111367,2026-06-0112:29:05,26.7,45.3
111368,2026-06-0112:29:16,26.7,45.3
111369,2026-06-0112:29:26,26.7,45.3
111370,2026-06-0112:29:36,26.7,45.3
111371,2026-06-0112:29:47,26.7,45.3
111372,2026-06-0112:29:57,26.7,45.3
111373,2026-06-0112:30:07,26.6,45.3
111374,2026-06-0112:30:17,26.7,45.3
111375,2026-06-0112:30:28,26.7,45.3
111376,2026-06-0112:30:38,26.7,45.3
111377,2026-06-0112:30:48,26.7,45.4
111378,2026-06-0112:30:58,26.7,45.4
111379,2026-06-0112:31:09,26.7,45.4
111380,2026-06-0112:31:19,26.7,45.4
111381,2026-06-0112:31:29,26.6,45.4
111382,2026-06-0112:31:40,26.7,45.4
111383,2026-06-0112:31:50,26.7,45.4
111384,2026-06-0112:32:00,26.7,45.5
111385,2026-06-0112:32:10,26.7,45.5
111386,2026-06-0112:32:21,26.7,45.5
111387,2026-06-0112:32:31,26.7,45.5
111388,2026-06-0112:32:41,26.6,45.5
111389,2026-06-0112:32:51,26.6,45.5
111390,2026-06-0112:33:02,26.7,45.6
111391,2026-06-0112:33:12,26.6,45.6
111392,2026-06-0112:33:22,26.7,45.5
111393,2026-06-0112:33:33,26.7,45.5
111394,2026-06-0112:33:43,26.6,45.6
111395,2026-06-0112:33:53,26.6,45.6
111396,2026-06-0112:34:03,26.6,45.6
111397,2026-06-0112:34:14,26.6,45.6
111398,2026-06-0112:34:24,26.6,45.6
111399,2026-06-0112:34:34,26.6,45.7
111400,2026-06-0112:34:44,26.7,45.7
111401,2026-06-0112:34:55,26.7,45.7
111402,2026-06-0112:35:05,26.7,45.7
111403,2026-06-0112:35:15,26.7,45.7
111404,2026-06-0112:35:26,26.7,45.7
111405,2026-06-0112:35:36,26.7,45.7
111406,2026-06-0112:35:46,26.6,45.7
111407,2026-06-0112:35:57,26.6,45.7
111408,2026-06-0112:36:07,26.7,45.7
111409,2026-06-0112:36:17,26.7,45.8
111410,2026-06-0112:36:27,26.6,45.7
111411,2026-06-0112:36:38,26.7,45.7
111412,2026-06-0112:36:48,26.7,45.8
111413,2026-06-0112:36:58,26.6,45.7
111414,2026-06-0112:37:09,26.7,45.8
111415,2026-06-0112:37:19,26.7,45.8
111416,2026-06-0112:37:29,26.7,45.8
111417,2026-06-0112:37:39,26.7,45.8
111418,2026-06-0112:37:50,26.6,45.8
111419,2026-06-0112:38:00,26.7,45.8
111420,2026-06-0112:38:10,26.7,45.8
111421,2026-06-0112:38:20,26.7,45.8
111422,2026-06-0112:38:31,26.7,45.8
111423,2026-06-0112:38:41,26.7,45.8
111424,2026-06-0112:38:51,26.7,45.8
111425,2026-06-0112:39:02,26.7,45.8
111426,2026-06-0112:39:12,26.6,45.8
111427,2026-06-0112:39:22,26.7,45.7
111428,2026-06-0112:39:33,26.7,45.8
111429,2026-06-0112:39:43,26.7,45.8
111430,2026-06-0112:39:53,26.7,45.8
111431,2026-06-0112:40:03,26.7,45.8
111432,2026-06-0112:40:14,26.7,45.8
111433,2026-06-0112:40:24,26.7,45.8
111434,2026-06-0112:40:34,26.7,45.8
111435,2026-06-0112:40:44,26.7,45.8
111436,2026-06-0112:40:55,26.7,45.8
111437,2026-06-0112:41:05,26.7,45.8
111438,2026-06-0112:41:15,26.7,45.8
111439,2026-06-0112:41:26,26.7,45.8
111440,2026-06-0112:41:36,26.7,45.8
111441,2026-06-0112:41:46,26.7,45.8
111442,2026-06-0112:41:56,26.7,45.8
111443,2026-06-0112:42:07,26.7,45.8
111444,2026-06-0206:33:33,23.0,54.5
111445,2026-06-0206:33:43,24.2,52.4
111446,2026-06-0206:33:54,24.2,52.4
111447,2026-06-0206:34:04,24.2,52.4
111448,2026-06-0206:51:56,24.2,52.3
111449,2026-06-0206:52:07,24.9,50.9
111450,2026-06-0206:52:18,24.9,50.9
111451,2026-06-0206:52:28,25.0,51.0
111452,2026-06-0206:52:39,25.0,51.0
111453,2026-06-0206:52:50,25.0,50.9
111454,2026-06-0206:53:01,25.0,51.0
111455,2026-06-0206:53:12,25.0,50.9
111456,2026-06-0206:53:23,25.0,50.9
111457,2026-06-0206:53:33,25.0,50.8
111458,2026-06-0206:53:44,25.0,50.8
111459,2026-06-0206:53:55,25.0,50.8
111460,2026-06-0206:54:06,25.0,50.9
111461,2026-06-0206:54:17,25.0,50.8
111462,2026-06-0206:54:28,25.0,50.8
111463,2026-06-0206:54:38,25.0,50.8
111464,2026-06-0206:54:49,25.0,50.8
111465,2026-06-0206:55:00,25.0,50.8
111466,2026-06-0206:55:11,25.0,50.8
111467,2026-06-0206:55:22,25.0,50.8
111468,2026-06-0206:55:33,25.0,50.8
111469,2026-06-0206:55:43,25.0,50.7
111470,2026-06-0206:55:54,25.0,50.8
111471,2026-06-0206:56:05,25.1,50.8
111472,2026-06-0206:56:16,25.1,50.7
111473,2026-06-0206:56:27,25.1,50.7
111474,2026-06-0206:56:38,25.1,50.8
111475,2026-06-0206:56:49,25.1,50.7
111476,2026-06-0206:56:59,25.1,50.7
111477,2026-06-0206:57:10,25.1,50.7
111478,2026-06-0206:57:21,25.1,50.6
111479,2026-06-0206:57:32,25.1,50.6
111480,2026-06-0206:57:43,25.1,50.6
111481,2026-06-0206:57:53,25.1,50.6
111482,2026-06-0206:58:04,25.1,50.6
111483,2026-06-0206:58:15,25.1,50.5
111484,2026-06-0206:58:26,25.1,50.5
111485,2026-06-0206:58:37,25.1,50.5
111486,2026-06-0206:58:48,25.1,50.4
111487,2026-06-0206:58:59,25.1,50.4
111488,2026-06-0206:59:09,25.1,50.5
111489,2026-06-0206:59:20,25.1,50.4
111490,2026-06-0206:59:31,25.1,50.4
111491,2026-06-0206:59:42,25.2,50.4
111492,2026-06-0206:59:53,25.2,50.4
111493,2026-06-0207:00:04,25.2,50.4
111494,2026-06-0207:00:14,25.2,50.4
111495,2026-06-0207:00:25,25.2,50.3
111496,2026-06-0207:00:36,25.2,50.2
111497,2026-06-0207:00:47,25.2,50.2
111498,2026-06-0207:00:58,25.2,50.3
111499,2026-06-0207:01:09,25.2,50.2
111500,2026-06-0207:01:20,25.2,50.0
111501,2026-06-0207:01:30,25.2,50.0
111502,2026-06-0207:01:41,25.2,49.8
111503,2026-06-0207:01:52,25.2,49.8
111504,2026-06-0207:02:03,25.2,49.8
111505,2026-06-0207:02:14,25.2,49.9
111506,2026-06-0207:02:24,25.2,49.8
111507,2026-06-0207:02:35,25.2,49.8
111508,2026-06-0207:02:46,25.2,49.8
111509,2026-06-0207:02:57,25.2,49.7
111510,2026-06-0207:03:08,25.2,49.8
111511,2026-06-0207:03:19,25.2,49.8
111512,2026-06-0207:03:30,25.2,49.8
111513,2026-06-0207:03:40,25.2,49.8
111514,2026-06-0207:03:51,25.2,49.8
111515,2026-06-0207:04:02,25.3,49.8
111516,2026-06-0207:04:13,25.2,49.9
111517,2026-06-0207:04:24,25.3,49.9
111518,2026-06-0207:04:34,25.2,49.9
111519,2026-06-0207:04:46,25.3,49.9
111520,2026-06-0207:04:56,25.3,49.9
111521,2026-06-0207:05:07,25.3,49.9
111522,2026-06-0207:05:18,25.2,49.8
111523,2026-06-0207:05:29,25.3,49.9
111524,2026-06-0207:05:40,25.3,49.6
111525,2026-06-0207:05:50,25.3,49.5
111526,2026-06-0207:06:01,25.3,49.5
111527,2026-06-0207:06:12,25.3,49.5
111528,2026-06-0207:06:23,25.3,49.6
111529,2026-06-0207:06:34,25.3,49.6
111530,2026-06-0207:06:45,25.3,49.6
111531,2026-06-0207:06:56,25.3,49.7
111532,2026-06-0207:07:06,25.3,49.6
111533,2026-06-0207:07:17,25.3,49.7
111534,2026-06-0207:07:28,25.3,49.6
111535,2026-06-0207:07:39,25.3,49.7
111536,2026-06-0207:07:50,25.3,49.6
111537,2026-06-0207:08:01,25.3,49.6
111538,2026-06-0207:08:11,25.3,49.6
111539,2026-06-0207:08:23,25.3,49.7
111540,2026-06-0207:08:33,25.3,49.6
111541,2026-06-0207:08:44,25.3,49.6
111542,2026-06-0207:08:55,25.3,49.7
111543,2026-06-0207:09:06,25.3,49.6
111544,2026-06-0207:09:17,25.3,49.6
111545,2026-06-0207:09:27,25.3,49.7
111546,2026-06-0207:09:38,25.3,49.6
111547,2026-06-0207:09:49,25.3,49.7
111548,2026-06-0207:10:00,25.3,49.7
111549,2026-06-0207:10:11,25.3,49.6
111550,2026-06-0207:14:40,25.3,49.7
111551,2026-06-0207:14:51,25.4,49.1
111552,2026-06-0207:15:02,25.4,49.2
111553,2026-06-0207:15:12,25.4,49.2
111554,2026-06-0207:15:23,25.4,49.2
111555,2026-06-0207:15:33,25.4,49.2
111556,2026-06-0207:15:44,25.4,49.2
111557,2026-06-0207:15:54,25.4,49.3
111558,2026-06-0207:16:05,25.4,49.3
111559,2026-06-0207:16:16,25.4,49.3
111560,2026-06-0207:16:26,25.4,49.3
111561,2026-06-0207:16:37,25.4,49.2
111562,2026-06-0207:16:47,25.4,49.1
111563,2026-06-0207:16:58,25.4,49.2
111564,2026-06-0207:17:09,25.4,49.1
111565,2026-06-0207:17:19,25.4,49.1
111566,2026-06-0207:17:29,25.4,49.1
111567,2026-06-0207:17:40,25.4,49.2
111568,2026-06-0207:17:51,25.4,49.2
111569,2026-06-0207:18:01,25.4,49.2
111570,2026-06-0207:18:12,25.4,49.2
111571,2026-06-0207:18:22,25.4,49.2
111572,2026-06-0207:18:33,25.4,49.2
111573,2026-06-0207:18:43,25.4,49.2
111574,2026-06-0207:18:54,25.4,49.2
111575,2026-06-0207:19:04,25.4,49.1
111576,2026-06-0207:19:15,25.4,49.2
111577,2026-06-0207:19:26,25.4,49.0
111578,2026-06-0207:19:36,25.4,49.0
111579,2026-06-0207:19:47,25.4,49.0
111580,2026-06-0207:19:57,25.4,49.0
111581,2026-06-0207:20:08,25.4,48.9
111582,2026-06-0207:20:18,25.4,49.0
111583,2026-06-0207:20:29,25.4,49.0
111584,2026-06-0207:20:40,25.4,49.0
111585,2026-06-0207:20:50,25.4,49.0
111586,2026-06-0207:26:33,25.4,48.9
111587,2026-06-0207:26:44,25.4,48.9
111588,2026-06-0207:26:55,25.4,48.9
111589,2026-06-0207:27:05,25.4,48.9
111590,2026-06-0207:27:16,25.4,49.0
111591,2026-06-0207:27:26,25.4,49.0
111592,2026-06-0207:27:37,25.4,49.0
111593,2026-06-0207:27:47,25.4,49.0
111594,2026-06-0207:27:58,25.4,49.0
111595,2026-06-0207:28:08,25.4,49.0
111596,2026-06-0207:28:19,25.4,49.0
111597,2026-06-0207:28:30,25.4,49.0
111598,2026-06-0207:28:40,25.4,49.0
111599,2026-06-0207:28:51,25.4,49.0
111600,2026-06-0207:29:01,25.4,49.0
111601,2026-06-0207:29:12,25.4,49.0
111602,2026-06-0207:29:22,25.4,49.0
111603,2026-06-0207:29:33,25.4,49.0
111604,2026-06-0207:29:43,25.4,49.0
111605,2026-06-0207:29:54,25.4,49.0
111606,2026-06-0207:30:05,25.4,49.0
111607,2026-06-0207:30:15,25.4,49.0
111608,2026-06-0207:30:26,25.4,49.0
111609,2026-06-0207:30:37,25.4,49.0
111610,2026-06-0207:30:47,25.4,49.0
111611,2026-06-0207:30:57,25.4,48.9
111612,2026-06-0207:31:08,25.4,48.9
111613,2026-06-0207:31:19,25.4,48.9
111614,2026-06-0207:31:29,25.4,48.9
111615,2026-06-0207:31:40,25.4,48.9
111616,2026-06-0207:31:50,25.4,48.8
111617,2026-06-0207:32:01,25.4,48.8
111618,2026-06-0207:32:12,25.4,48.9
111619,2026-06-0207:32:22,25.4,48.9
111620,2026-06-0207:32:33,25.4,48.8
111621,2026-06-0207:32:43,25.4,48.9
111622,2026-06-0207:37:27,25.4,49.0
111623,2026-06-0207:37:38,25.4,49.0
111624,2026-06-0207:37:48,25.4,49.0
111625,2026-06-0207:37:59,25.4,48.9
111626,2026-06-0207:38:09,25.4,49.0
111627,2026-06-0207:38:20,25.4,49.0
111628,2026-06-0207:38:31,25.4,49.0
111629,2026-06-0207:38:41,25.4,49.0
111630,2026-06-0207:38:52,25.4,49.0
111631,2026-06-0207:39:02,25.4,49.1
111632,2026-06-0207:39:13,25.4,49.1
111633,2026-06-0207:39:23,25.4,49.1
111634,2026-06-0207:39:34,25.4,49.1
111635,2026-06-0207:39:44,25.4,49.1
111636,2026-06-0207:44:18,25.5,49.1
111637,2026-06-0207:44:29,25.5,49.1
111638,2026-06-0207:44:39,25.5,49.1
111639,2026-06-0207:44:50,25.4,49.1
111640,2026-06-0207:45:01,25.5,49.2
111641,2026-06-0207:45:11,25.5,49.2
111642,2026-06-0207:45:22,25.4,49.2
111643,2026-06-0207:45:32,25.5,49.2
111644,2026-06-0207:45:43,25.5,49.2
111645,2026-06-0207:45:53,25.5,49.2
111646,2026-06-0207:46:04,25.4,49.2
111647,2026-06-0207:46:15,25.5,49.2
111648,2026-06-0207:46:25,25.5,49.2
111649,2026-06-0207:46:36,25.5,49.2
111650,2026-06-0207:46:46,25.5,49.2
111651,2026-06-0207:46:57,25.5,49.2
111652,2026-06-0207:47:07,25.5,49.2
111653,2026-06-0207:47:18,25.5,49.2
111654,2026-06-0207:47:29,25.5,49.3
111655,2026-06-0207:47:40,25.5,49.2
111656,2026-06-0207:47:51,25.5,49.2
111657,2026-06-0207:48:02,25.5,49.2
111658,2026-06-0207:52:58,25.5,49.2
111659,2026-06-0207:53:08,25.5,49.2
111660,2026-06-0207:53:18,25.5,49.2
111661,2026-06-0207:53:29,25.5,49.2
111662,2026-06-0207:53:39,25.5,49.1
111663,2026-06-0207:53:49,25.5,49.3
111664,2026-06-0207:54:00,25.5,49.3
111665,2026-06-0207:54:10,25.5,49.2
111666,2026-06-0207:54:20,25.5,49.4
111667,2026-06-0207:54:31,25.5,49.4
111668,2026-06-0207:54:41,25.5,49.4
111669,2026-06-0207:54:51,25.5,49.4
111670,2026-06-0208:06:53,25.7,49.3
111671,2026-06-0208:07:03,25.7,49.1
111672,2026-06-0208:07:14,25.7,49.2
111673,2026-06-0208:07:24,25.7,49.2
111674,2026-06-0208:07:34,25.7,49.2
111675,2026-06-0208:07:45,25.7,49.2
111676,2026-06-0208:07:55,25.7,49.2
111677,2026-06-0208:08:05,25.7,49.3
111678,2026-06-0208:08:15,25.7,49.3
111679,2026-06-0208:08:26,25.7,49.3
111680,2026-06-0208:08:36,25.7,49.2
111681,2026-06-0208:08:46,25.7,49.1
111682,2026-06-0208:14:23,25.8,49.1
111683,2026-06-0208:14:33,25.8,49.2
111684,2026-06-0208:14:43,25.8,49.1
111685,2026-06-0208:14:53,25.8,49.0
111686,2026-06-0208:15:04,25.8,49.0
111687,2026-06-0208:15:14,25.8,49.0
111688,2026-06-0208:15:24,25.8,48.9
111689,2026-06-0208:15:35,25.8,48.9
111690,2026-06-0208:15:45,25.8,48.9
111691,2026-06-0208:15:55,25.8,48.8
111692,2026-06-0208:16:06,25.8,48.9
111693,2026-06-0208:16:16,25.8,48.9
111694,2026-06-0208:16:26,25.8,48.9
111695,2026-06-0208:16:36,25.8,48.9
111696,2026-06-0208:16:46,25.8,48.9
111697,2026-06-0208:16:57,25.8,49.0
111698,2026-06-0208:17:08,25.8,49.0
111699,2026-06-0208:17:18,25.8,48.9
111700,2026-06-0208:17:29,25.8,48.9
111701,2026-06-0208:17:39,25.8,48.9
111702,2026-06-0208:17:50,25.8,48.8
111703,2026-06-0208:18:01,25.8,48.8
111704,2026-06-0208:18:11,25.8,48.9
111705,2026-06-0208:18:22,25.8,48.9
111706,2026-06-0208:18:32,25.8,48.9
111707,2026-06-0208:18:43,25.9,48.9
111708,2026-06-0208:18:54,25.8,49.0
111709,2026-06-0208:19:04,25.9,49.0
111710,2026-06-0208:19:15,25.9,49.0
111711,2026-06-0208:19:25,25.9,49.0
111712,2026-06-0208:19:36,25.8,48.9
111713,2026-06-0208:19:47,25.8,48.9
111714,2026-06-0208:19:57,25.9,49.0
111715,2026-06-0208:20:08,25.9,48.8
111716,2026-06-0208:20:18,25.8,48.9
111717,2026-06-0208:20:29,25.9,48.9
111718,2026-06-0208:20:40,25.9,48.9
111719,2026-06-0208:20:50,25.9,48.9
111720,2026-06-0208:21:01,25.9,49.0
111721,2026-06-0208:21:12,25.9,49.1
111722,2026-06-0208:21:22,25.8,49.1
111723,2026-06-0208:21:33,25.9,49.1
111724,2026-06-0208:21:43,25.9,49.0
111725,2026-06-0208:21:54,25.9,49.0
111726,2026-06-0208:22:04,25.9,49.1
111727,2026-06-0208:22:15,25.9,49.0
111728,2026-06-0208:22:26,25.9,49.1
111729,2026-06-0208:22:36,25.9,49.1
111730,2026-06-0208:22:47,25.9,49.0
111731,2026-06-0208:22:57,25.9,49.0
111732,2026-06-0208:23:08,25.9,49.0
111733,2026-06-0208:23:19,25.9,49.0
111734,2026-06-0208:23:29,25.9,49.0
111735,2026-06-0208:23:40,25.9,49.0
111736,2026-06-0208:23:51,25.9,49.0
111737,2026-06-0208:24:01,25.9,49.0
111738,2026-06-0208:24:12,25.9,49.0
111739,2026-06-0208:24:22,26.0,49.0
111740,2026-06-0208:24:33,26.0,49.0
111741,2026-06-0208:24:44,26.0,49.0
111742,2026-06-0208:24:54,26.0,49.0
111743,2026-06-0208:25:05,25.9,49.0
111744,2026-06-0208:25:15,26.0,49.0
111745,2026-06-0208:25:26,26.0,48.9
111746,2026-06-0208:25:37,26.0,48.9
111747,2026-06-0208:25:47,26.0,48.9
111748,2026-06-0208:25:58,26.0,48.9
111749,2026-06-0208:26:08,26.0,48.9
111750,2026-06-0208:26:19,26.0,48.9
111751,2026-06-0208:26:30,26.0,48.9
111752,2026-06-0208:26:40,26.0,48.9
111753,2026-06-0208:26:51,26.0,48.9
111754,2026-06-0208:27:02,26.0,48.8
111755,2026-06-0208:27:12,26.0,48.8
111756,2026-06-0208:27:23,26.0,48.7
111757,2026-06-0208:27:33,26.0,48.7
111758,2026-06-0208:27:44,26.0,48.7
111759,2026-06-0208:27:55,26.0,48.7
111760,2026-06-0208:28:05,26.0,48.6
111761,2026-06-0208:28:16,26.0,48.5
111762,2026-06-0208:28:27,26.0,48.4
111763,2026-06-0208:28:37,26.0,48.4
111764,2026-06-0208:28:48,26.0,48.4
111765,2026-06-0208:28:58,26.0,48.4
111766,2026-06-0208:29:09,26.0,48.4
111767,2026-06-0208:29:19,26.0,48.5
111768,2026-06-0208:29:30,26.0,48.5
111769,2026-06-0208:29:40,26.1,48.4
111770,2026-06-0208:29:51,26.1,48.4
111771,2026-06-0208:30:02,26.1,48.4
111772,2026-06-0208:30:12,26.1,48.3
111773,2026-06-0208:30:23,26.1,48.3
111774,2026-06-0208:30:33,26.1,48.3
111775,2026-06-0208:30:44,26.1,48.3
111776,2026-06-0208:30:55,26.0,48.2
111777,2026-06-0208:31:05,26.1,48.1
111778,2026-06-0208:31:16,26.1,48.1
111779,2026-06-0208:31:27,26.1,48.0
111780,2026-06-0208:31:37,26.1,48.0
111781,2026-06-0208:31:48,26.1,47.9
111782,2026-06-0208:31:59,26.0,47.9
111783,2026-06-0208:32:09,26.0,47.9
111784,2026-06-0208:32:20,26.0,47.9
111785,2026-06-0208:32:30,26.0,48.0
111786,2026-06-0208:32:41,26.0,48.0
111787,2026-06-0208:32:51,26.0,48.1
111788,2026-06-0208:33:02,26.0,48.1
111789,2026-06-0208:33:13,26.0,48.2
111790,2026-06-0208:33:23,26.0,48.2
111791,2026-06-0208:33:34,26.0,48.3
111792,2026-06-0208:33:44,26.0,48.3
111793,2026-06-0208:33:55,26.0,48.2
111794,2026-06-0208:34:06,26.0,48.2
111795,2026-06-0208:34:16,26.0,48.2
111796,2026-06-0208:34:27,26.0,48.2
111797,2026-06-0208:34:37,26.0,48.3
111798,2026-06-0208:34:48,26.0,48.4
111799,2026-06-0208:34:59,26.0,48.4
111800,2026-06-0208:35:09,26.0,48.5
111801,2026-06-0208:35:20,26.0,48.5
111802,2026-06-0208:35:30,26.0,48.5
111803,2026-06-0208:35:41,25.9,48.6
111804,2026-06-0208:35:52,26.0,48.6
111805,2026-06-0208:36:02,25.9,48.6
111806,2026-06-0208:36:13,26.0,48.6
111807,2026-06-0208:36:23,26.0,48.6
111808,2026-06-0208:36:34,25.9,48.6
111809,2026-06-0208:36:45,26.0,48.6
111810,2026-06-0208:36:55,26.0,48.6
111811,2026-06-0208:37:06,26.0,48.7
111812,2026-06-0208:37:17,26.0,48.6
111813,2026-06-0208:37:27,26.0,48.7
111814,2026-06-0208:37:38,26.0,48.7
111815,2026-06-0208:37:48,26.0,48.6
111816,2026-06-0208:37:59,26.0,48.7
111817,2026-06-0208:38:10,26.0,48.7
111818,2026-06-0208:38:20,26.0,48.7
111819,2026-06-0208:38:31,26.0,48.7
111820,2026-06-0208:38:41,26.0,48.7
111821,2026-06-0208:38:52,26.0,48.6
111822,2026-06-0208:39:03,26.0,48.6
111823,2026-06-0208:39:13,26.0,48.5
111824,2026-06-0208:39:24,26.0,48.6
111825,2026-06-0208:39:34,26.0,48.6
111826,2026-06-0208:39:45,26.0,48.7
111827,2026-06-0208:39:55,26.0,48.7
111828,2026-06-0208:40:06,26.0,48.7
111829,2026-06-0208:40:17,26.0,48.7
111830,2026-06-0208:40:27,26.0,48.7
111831,2026-06-0208:40:38,26.0,48.7
111832,2026-06-0208:40:49,26.0,48.7
111833,2026-06-0208:40:59,26.0,48.7
111834,2026-06-0208:41:10,26.0,48.7
111835,2026-06-0208:41:20,26.0,48.7
111836,2026-06-0208:41:31,26.0,48.7
111837,2026-06-0208:41:42,26.0,48.7
111838,2026-06-0208:41:52,26.0,48.7
111839,2026-06-0208:42:03,26.0,48.8
